trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
4240,18:37:00,18:37:00,125,1,0,0,0.0000
4240,18:42:00,18:42:00,124,2,0,0,2.7038
4241,20:15:00,20:15:00,125,1,0,0,0.0000
4241,20:20:00,20:20:00,124,2,0,0,2.7038
4242,19:11:00,19:11:00,125,1,0,0,0.0000
4242,19:16:00,19:16:00,124,2,0,0,2.7038
4243,20:40:00,20:40:00,125,1,0,0,0.0000
4243,20:45:00,20:45:00,124,2,0,0,2.7038
4244,19:31:00,19:31:00,125,1,0,0,0.0000
4244,19:36:00,19:36:00,124,2,0,0,2.7038
4245,21:45:00,21:45:00,125,1,0,0,0.0000
4245,21:50:00,21:50:00,124,2,0,0,2.7038
4246,20:13:00,20:13:00,125,1,0,0,0.0000
4246,20:18:00,20:18:00,124,2,0,0,2.7038
4247,22:20:00,22:20:00,125,1,0,0,0.0000
4247,22:25:00,22:25:00,124,2,0,0,2.7038
4248,20:33:00,20:33:00,125,1,0,0,0.0000
4248,20:38:00,20:38:00,124,2,0,0,2.7038
4249,22:52:00,22:52:00,125,1,0,0,0.0000
4249,22:57:00,22:57:00,124,2,0,0,2.7038
4250,21:15:00,21:15:00,125,1,0,0,0.0000
4250,21:20:00,21:20:00,124,2,0,0,2.7038
4251,23:28:00,23:28:00,125,1,0,0,0.0000
4251,23:33:00,23:33:00,124,2,0,0,2.7038
4252,21:35:00,21:35:00,125,1,0,0,0.0000
4252,21:40:00,21:40:00,124,2,0,0,2.7038
4253,24:06:00,24:06:00,125,1,0,0,0.0000
4253,24:11:00,24:11:00,124,2,0,0,2.7038
4254,22:11:00,22:11:00,125,1,0,0,0.0000
4254,22:16:00,22:16:00,124,2,0,0,2.7038
4255,24:32:00,24:32:00,125,1,0,0,0.0000
4255,24:37:00,24:37:00,124,2,0,0,2.7038
4256,22:31:00,22:31:00,125,1,0,0,0.0000
4256,22:36:00,22:36:00,124,2,0,0,2.7038
4257,25:17:00,25:17:00,125,1,0,0,0.0000
4257,25:22:00,25:22:00,124,2,0,0,2.7038
4258,23:11:00,23:11:00,125,1,0,0,0.0000
4258,23:16:00,23:16:00,124,2,0,0,2.7038
4259,24:06:00,24:06:00,125,1,0,0,0.0000
4259,24:11:00,24:11:00,124,2,0,0,2.7038
4260,23:31:00,23:31:00,125,1,0,0,0.0000
4260,23:36:00,23:36:00,124,2,0,0,2.7038
4261,24:32:00,24:32:00,125,1,0,0,0.0000
4261,24:37:00,24:37:00,124,2,0,0,2.7038
4262,09:15:00,09:15:00,125,1,0,0,0.0000
4262,09:20:00,09:20:00,124,2,0,0,2.7038
4263,09:37:00,09:37:00,125,1,0,0,0.0000
4263,09:42:00,09:42:00,124,2,0,0,2.7038
4264,10:11:00,10:11:00,125,1,0,0,0.0000
4264,10:16:00,10:16:00,124,2,0,0,2.7038
4265,10:37:00,10:37:00,125,1,0,0,0.0000
4265,10:42:00,10:42:00,124,2,0,0,2.7038
4266,11:11:00,11:11:00,125,1,0,0,0.0000
4266,11:16:00,11:16:00,124,2,0,0,2.7038
4267,11:37:00,11:37:00,125,1,0,0,0.0000
4267,11:42:00,11:42:00,124,2,0,0,2.7038
4268,12:11:00,12:11:00,125,1,0,0,0.0000
4268,12:16:00,12:16:00,124,2,0,0,2.7038
4269,12:37:00,12:37:00,125,1,0,0,0.0000
4269,12:42:00,12:42:00,124,2,0,0,2.7038
4270,13:11:00,13:11:00,125,1,0,0,0.0000
4270,13:16:00,13:16:00,124,2,0,0,2.7038
4271,13:37:00,13:37:00,125,1,0,0,0.0000
4271,13:42:00,13:42:00,124,2,0,0,2.7038
4272,14:31:00,14:31:00,125,1,0,0,0.0000
4272,14:36:00,14:36:00,124,2,0,0,2.7038
4273,15:11:00,15:11:00,125,1,0,0,0.0000
4273,15:16:00,15:16:00,124,2,0,0,2.7038
4274,15:37:00,15:37:00,125,1,0,0,0.0000
4274,15:42:00,15:42:00,124,2,0,0,2.7038
4275,16:11:00,16:11:00,125,1,0,0,0.0000
4275,16:16:00,16:16:00,124,2,0,0,2.7038
4276,17:37:00,17:37:00,125,1,0,0,0.0000
4276,17:42:00,17:42:00,124,2,0,0,2.7038
4277,18:11:00,18:11:00,125,1,0,0,0.0000
4277,18:16:00,18:16:00,124,2,0,0,2.7038
4278,18:37:00,18:37:00,125,1,0,0,0.0000
4278,18:42:00,18:42:00,124,2,0,0,2.7038
4279,19:11:00,19:11:00,125,1,0,0,0.0000
4279,19:16:00,19:16:00,124,2,0,0,2.7038
4280,19:31:00,19:31:00,125,1,0,0,0.0000
4280,19:36:00,19:36:00,124,2,0,0,2.7038
4281,20:13:00,20:13:00,125,1,0,0,0.0000
4281,20:18:00,20:18:00,124,2,0,0,2.7038
4282,20:33:00,20:33:00,125,1,0,0,0.0000
4282,20:38:00,20:38:00,124,2,0,0,2.7038
4283,21:15:00,21:15:00,125,1,0,0,0.0000
4283,21:20:00,21:20:00,124,2,0,0,2.7038
4284,21:35:00,21:35:00,125,1,0,0,0.0000
4284,21:40:00,21:40:00,124,2,0,0,2.7038
4285,22:11:00,22:11:00,125,1,0,0,0.0000
4285,22:16:00,22:16:00,124,2,0,0,2.7038
4286,22:31:00,22:31:00,125,1,0,0,0.0000
4286,22:36:00,22:36:00,124,2,0,0,2.7038
4287,23:11:00,23:11:00,125,1,0,0,0.0000
4287,23:16:00,23:16:00,124,2,0,0,2.7038
4288,23:31:00,23:31:00,125,1,0,0,0.0000
4288,23:36:00,23:36:00,124,2,0,0,2.7038
4289,21:15:00,21:15:00,24070,1,0,0,0.0000
4289,21:25:00,21:25:00,41586,2,0,0,2.6545
4290,21:15:00,21:15:00,24070,1,0,0,0.0000
4290,21:25:00,21:25:00,41586,2,0,0,2.6545
4291,06:41:00,06:41:00,129,1,0,0,0.0000
4291,06:44:00,06:44:00,138,2,0,0,1.1646
4291,06:48:00,06:48:00,24,3,0,0,4.4979
4291,06:50:00,06:50:00,21,4,0,0,5.6089
4291,06:56:00,06:56:00,36,5,0,0,9.8504
4291,07:01:00,07:01:00,120,6,0,0,12.7905
4291,07:06:00,07:06:00,102,7,0,0,13.9350
4291,07:09:00,07:09:00,44,8,0,0,15.2019
4291,07:14:00,07:14:00,155,9,0,0,17.2756
4291,07:18:00,07:18:00,32,10,0,0,19.6384
4291,07:23:00,07:23:00,31,11,0,0,21.7883
4291,07:27:00,07:27:00,38105,12,0,0,23.6290
4291,07:39:00,07:39:00,107,13,0,0,28.8843
4292,06:31:00,06:31:00,129,1,0,0,0.0000
4292,06:34:00,06:34:00,138,2,0,0,1.1646
4292,06:39:00,06:39:00,24,3,0,0,4.4979
4292,06:49:00,06:49:00,120,4,0,0,12.7909
4292,06:54:00,06:54:00,102,5,0,0,13.9354
4292,06:58:00,06:58:00,44,6,0,0,15.2023
4292,07:02:00,07:02:00,47,7,0,0,18.4913
4292,07:10:00,07:10:00,31,8,0,0,21.7886
4292,07:13:00,07:13:00,38105,9,0,0,23.6294
4292,07:26:00,07:26:00,107,10,0,0,28.8847
4293,06:14:00,06:14:00,129,1,0,0,0.0000
4293,06:17:00,06:17:00,138,2,0,0,1.1646
4293,06:21:00,06:21:00,24,3,0,0,4.4979
4293,06:24:00,06:24:00,21,4,0,0,5.6089
4293,06:30:00,06:30:00,36,5,0,0,9.8504
4293,06:35:00,06:35:00,120,6,0,0,12.7905
4293,06:40:00,06:40:00,102,7,0,0,13.9350
4293,06:43:00,06:43:00,44,8,0,0,15.2019
4293,06:48:00,06:48:00,155,9,0,0,17.2756
4293,06:52:00,06:52:00,32,10,0,0,19.6384
4293,06:57:00,06:57:00,31,11,0,0,21.7883
4293,07:01:00,07:01:00,38105,12,0,0,23.6290
4293,07:14:00,07:14:00,107,13,0,0,28.8843
4294,06:20:00,06:20:00,60,1,0,0,0.0000
4294,06:24:00,06:24:00,6,2,0,0,1.8235
4294,06:28:00,06:28:00,68,3,0,0,4.1822
4294,06:34:00,06:34:00,157,4,0,0,7.9659
4294,06:41:00,06:41:00,108,5,0,0,12.8657
4294,06:50:00,06:50:00,129,6,0,0,16.3424
4294,06:53:00,06:53:00,138,7,0,0,17.5061
4294,06:59:00,06:59:00,21,8,0,0,21.9506
4294,07:05:00,07:05:00,36,9,0,0,26.1920
4294,07:18:00,07:18:00,155,10,0,0,33.6174
4294,07:23:00,07:23:00,32,11,0,0,35.9803
4294,07:41:00,07:41:00,107,12,0,0,45.2261
4295,07:16:00,07:16:00,129,1,0,0,0.0000
4295,07:19:00,07:19:00,138,2,0,0,1.1646
4295,07:23:00,07:23:00,24,3,0,0,4.4979
4295,07:26:00,07:26:00,21,4,0,0,5.6089
4295,07:32:00,07:32:00,36,5,0,0,9.8504
4295,07:37:00,07:37:00,120,6,0,0,12.7905
4295,07:42:00,07:42:00,102,7,0,0,13.9350
4295,07:45:00,07:45:00,44,8,0,0,15.2019
4295,07:50:00,07:50:00,155,9,0,0,17.2756
4295,07:54:00,07:54:00,32,10,0,0,19.6384
4295,07:59:00,07:59:00,31,11,0,0,21.7883
4295,08:03:00,08:03:00,38105,12,0,0,23.6290
4295,08:15:00,08:15:00,107,13,0,0,28.8843
4296,05:50:00,05:50:00,60,1,0,0,0.0000
4296,05:54:00,05:54:00,6,2,0,0,1.8235
4296,05:58:00,05:58:00,68,3,0,0,4.1822
4296,06:04:00,06:04:00,157,4,0,0,7.9659
4296,06:11:00,06:11:00,108,5,0,0,12.8657
4296,06:19:00,06:19:00,129,6,0,0,16.3424
4296,06:22:00,06:22:00,138,7,0,0,17.5061
4296,06:28:00,06:28:00,21,8,0,0,21.9506
4296,06:34:00,06:34:00,36,9,0,0,26.1920
4296,06:48:00,06:48:00,155,10,0,0,33.6174
4296,06:52:00,06:52:00,32,11,0,0,35.9803
4296,07:10:00,07:10:00,107,12,0,0,45.2261
4297,09:16:00,09:16:00,129,1,0,0,0.0000
4297,09:19:00,09:19:00,138,2,0,0,1.1646
4297,09:23:00,09:23:00,24,3,0,0,4.4979
4297,09:26:00,09:26:00,21,4,0,0,5.6089
4297,09:32:00,09:32:00,36,5,0,0,9.8504
4297,09:37:00,09:37:00,120,6,0,0,12.7905
4297,09:42:00,09:42:00,102,7,0,0,13.9350
4297,09:45:00,09:45:00,44,8,0,0,15.2019
4297,09:50:00,09:50:00,155,9,0,0,17.2756
4297,09:54:00,09:54:00,32,10,0,0,19.6384
4297,09:59:00,09:59:00,31,11,0,0,21.7883
4297,10:03:00,10:03:00,38105,12,0,0,23.6290
4297,10:15:00,10:15:00,107,13,0,0,28.8843
4298,06:42:00,06:42:00,60,1,0,0,0.0000
4298,06:46:00,06:46:00,6,2,0,0,1.8235
4298,06:50:00,06:50:00,68,3,0,0,4.1822
4298,06:56:00,06:56:00,157,4,0,0,7.9659
4298,07:03:00,07:03:00,108,5,0,0,12.8657
4298,07:11:00,07:11:00,129,6,0,0,16.3424
4298,07:14:00,07:14:00,138,7,0,0,17.5061
4298,07:19:00,07:19:00,24,8,0,0,20.8394
4298,07:22:00,07:22:00,21,9,0,0,21.9504
4298,07:28:00,07:28:00,36,10,0,0,26.1919
4298,07:41:00,07:41:00,155,11,0,0,33.6172
4298,08:01:00,08:01:00,107,12,0,0,45.2259
4299,11:16:00,11:16:00,129,1,0,0,0.0000
4299,11:19:00,11:19:00,138,2,0,0,1.1646
4299,11:23:00,11:23:00,24,3,0,0,4.4979
4299,11:26:00,11:26:00,21,4,0,0,5.6089
4299,11:32:00,11:32:00,36,5,0,0,9.8504
4299,11:37:00,11:37:00,120,6,0,0,12.7905
4299,11:42:00,11:42:00,102,7,0,0,13.9350
4299,11:45:00,11:45:00,44,8,0,0,15.2019
4299,11:50:00,11:50:00,155,9,0,0,17.2756
4299,11:54:00,11:54:00,32,10,0,0,19.6384
4299,11:59:00,11:59:00,31,11,0,0,21.7883
4299,12:03:00,12:03:00,38105,12,0,0,23.6290
4299,12:15:00,12:15:00,107,13,0,0,28.8843
4300,06:56:00,06:56:00,129,1,0,0,0.0000
4300,06:59:00,06:59:00,138,2,0,0,1.1646
4300,07:04:00,07:04:00,24,3,0,0,4.4979
4300,07:07:00,07:07:00,21,4,0,0,5.6089
4300,07:13:00,07:13:00,36,5,0,0,9.8504
4300,07:18:00,07:18:00,120,6,0,0,12.7905
4300,07:23:00,07:23:00,102,7,0,0,13.9350
4300,07:27:00,07:27:00,44,8,0,0,15.2019
4300,07:33:00,07:33:00,32,9,0,0,19.6386
4300,07:39:00,07:39:00,31,10,0,0,21.7884
4300,07:42:00,07:42:00,38105,11,0,0,23.6292
4300,07:54:00,07:54:00,107,12,0,0,28.8845
4301,12:16:00,12:16:00,129,1,0,0,0.0000
4301,12:19:00,12:19:00,138,2,0,0,1.1646
4301,12:23:00,12:23:00,24,3,0,0,4.4979
4301,12:26:00,12:26:00,21,4,0,0,5.6089
4301,12:32:00,12:32:00,36,5,0,0,9.8504
4301,12:37:00,12:37:00,120,6,0,0,12.7905
4301,12:42:00,12:42:00,102,7,0,0,13.9350
4301,12:45:00,12:45:00,44,8,0,0,15.2019
4301,12:50:00,12:50:00,155,9,0,0,17.2756
4301,12:54:00,12:54:00,32,10,0,0,19.6384
4301,12:59:00,12:59:00,31,11,0,0,21.7883
4301,13:03:00,13:03:00,38105,12,0,0,23.6290
4301,13:15:00,13:15:00,107,13,0,0,28.8843
4302,04:44:00,04:44:00,129,1,0,0,0.0000
4302,04:47:00,04:47:00,138,2,0,0,1.1646
4302,04:51:00,04:51:00,24,3,0,0,4.4979
4302,04:54:00,04:54:00,21,4,0,0,5.6089
4302,04:59:00,04:59:00,36,5,0,0,9.8504
4302,05:04:00,05:04:00,120,6,0,0,12.7905
4302,05:09:00,05:09:00,102,7,0,0,13.9350
4302,05:12:00,05:12:00,44,8,0,0,15.2019
4302,05:16:00,05:16:00,155,9,0,0,17.2756
4302,05:20:00,05:20:00,32,10,0,0,19.6384
4302,05:25:00,05:25:00,31,11,0,0,21.7883
4302,05:29:00,05:29:00,38105,12,0,0,23.6290
4302,05:41:00,05:41:00,107,13,0,0,28.8843
4303,13:16:00,13:16:00,129,1,0,0,0.0000
4303,13:19:00,13:19:00,138,2,0,0,1.1646
4303,13:23:00,13:23:00,24,3,0,0,4.4979
4303,13:26:00,13:26:00,21,4,0,0,5.6089
4303,13:32:00,13:32:00,36,5,0,0,9.8504
4303,13:37:00,13:37:00,120,6,0,0,12.7905
4303,13:42:00,13:42:00,102,7,0,0,13.9350
4303,13:45:00,13:45:00,44,8,0,0,15.2019
4303,13:50:00,13:50:00,155,9,0,0,17.2756
4303,13:54:00,13:54:00,32,10,0,0,19.6384
4303,13:59:00,13:59:00,31,11,0,0,21.7883
4303,14:03:00,14:03:00,38105,12,0,0,23.6290
4303,14:15:00,14:15:00,107,13,0,0,28.8843
4304,21:48:00,21:48:00,129,1,0,0,0.0000
4304,21:51:00,21:51:00,138,2,0,0,1.1646
4304,21:55:00,21:55:00,24,3,0,0,4.4979
4304,21:58:00,21:58:00,21,4,0,0,5.6089
4304,22:04:00,22:04:00,36,5,0,0,9.8504
4304,22:09:00,22:09:00,120,6,0,0,12.7905
4304,22:13:00,22:13:00,102,7,0,0,13.9350
4304,22:16:00,22:16:00,44,8,0,0,15.2019
4304,22:21:00,22:21:00,155,9,0,0,17.2756
4304,22:25:00,22:25:00,32,10,0,0,19.6384
4304,22:30:00,22:30:00,31,11,0,0,21.7883
4304,22:34:00,22:34:00,38105,12,0,0,23.6290
4304,22:47:00,22:47:00,107,13,0,0,28.8843
4305,14:16:00,14:16:00,129,1,0,0,0.0000
4305,14:19:00,14:19:00,138,2,0,0,1.1646
4305,14:23:00,14:23:00,24,3,0,0,4.4979
4305,14:26:00,14:26:00,21,4,0,0,5.6089
4305,14:32:00,14:32:00,36,5,0,0,9.8504
4305,14:37:00,14:37:00,120,6,0,0,12.7905
4305,14:42:00,14:42:00,102,7,0,0,13.9350
4305,14:45:00,14:45:00,44,8,0,0,15.2019
4305,14:50:00,14:50:00,155,9,0,0,17.2756
4305,14:54:00,14:54:00,32,10,0,0,19.6384
4305,14:59:00,14:59:00,31,11,0,0,21.7883
4305,15:03:00,15:03:00,38105,12,0,0,23.6290
4305,15:15:00,15:15:00,107,13,0,0,28.8843
4306,22:48:00,22:48:00,129,1,0,0,0.0000
4306,22:51:00,22:51:00,138,2,0,0,1.1646
4306,22:55:00,22:55:00,24,3,0,0,4.4979
4306,22:58:00,22:58:00,21,4,0,0,5.6089
4306,23:04:00,23:04:00,36,5,0,0,9.8504
4306,23:09:00,23:09:00,120,6,0,0,12.7905
4306,23:13:00,23:13:00,102,7,0,0,13.9350
4306,23:16:00,23:16:00,44,8,0,0,15.2019
4306,23:21:00,23:21:00,155,9,0,0,17.2756
4306,23:25:00,23:25:00,32,10,0,0,19.6384
4306,23:30:00,23:30:00,31,11,0,0,21.7883
4306,23:34:00,23:34:00,38105,12,0,0,23.6290
4306,23:47:00,23:47:00,107,13,0,0,28.8843
4307,15:16:00,15:16:00,129,1,0,0,0.0000
4307,15:19:00,15:19:00,138,2,0,0,1.1646
4307,15:23:00,15:23:00,24,3,0,0,4.4979
4307,15:26:00,15:26:00,21,4,0,0,5.6089
4307,15:32:00,15:32:00,36,5,0,0,9.8504
4307,15:37:00,15:37:00,120,6,0,0,12.7905
4307,15:42:00,15:42:00,102,7,0,0,13.9350
4307,15:45:00,15:45:00,44,8,0,0,15.2019
4307,15:50:00,15:50:00,155,9,0,0,17.2756
4307,15:54:00,15:54:00,32,10,0,0,19.6384
4307,15:59:00,15:59:00,31,11,0,0,21.7883
4307,16:03:00,16:03:00,38105,12,0,0,23.6290
4307,16:15:00,16:15:00,107,13,0,0,28.8843
4308,23:38:00,23:38:00,129,1,0,0,0.0000
4308,23:41:00,23:41:00,138,2,0,0,1.1646
4308,23:45:00,23:45:00,24,3,0,0,4.4979
4308,23:48:00,23:48:00,21,4,0,0,5.6089
4308,23:54:00,23:54:00,36,5,0,0,9.8504
4308,23:59:00,23:59:00,120,6,0,0,12.7905
4308,24:03:00,24:03:00,102,7,0,0,13.9350
4308,24:06:00,24:06:00,44,8,0,0,15.2019
4308,24:11:00,24:11:00,155,9,0,0,17.2756
4308,24:15:00,24:15:00,32,10,0,0,19.6384
4308,24:20:00,24:20:00,31,11,0,0,21.7883
4308,24:24:00,24:24:00,38105,12,0,0,23.6290
4308,24:38:00,24:38:00,107,13,0,0,28.8843
4309,16:16:00,16:16:00,129,1,0,0,0.0000
4309,16:19:00,16:19:00,138,2,0,0,1.1646
4309,16:23:00,16:23:00,24,3,0,0,4.4979
4309,16:26:00,16:26:00,21,4,0,0,5.6089
4309,16:32:00,16:32:00,36,5,0,0,9.8504
4309,16:37:00,16:37:00,120,6,0,0,12.7905
4309,16:42:00,16:42:00,102,7,0,0,13.9350
4309,16:45:00,16:45:00,44,8,0,0,15.2019
4309,16:50:00,16:50:00,155,9,0,0,17.2756
4309,16:54:00,16:54:00,32,10,0,0,19.6384
4309,16:59:00,16:59:00,31,11,0,0,21.7883
4309,17:03:00,17:03:00,38105,12,0,0,23.6290
4309,17:15:00,17:15:00,107,13,0,0,28.8843
4310,07:37:00,07:37:00,129,1,0,0,0.0000
4310,07:40:00,07:40:00,138,2,0,0,1.1646
4310,07:45:00,07:45:00,24,3,0,0,4.4979
4310,07:48:00,07:48:00,21,4,0,0,5.6089
4310,07:54:00,07:54:00,36,5,0,0,9.8504
4310,07:59:00,07:59:00,120,6,0,0,12.7905
4310,08:04:00,08:04:00,102,7,0,0,13.9350
4310,08:08:00,08:08:00,44,8,0,0,15.2019
4310,08:13:00,08:13:00,155,9,0,0,17.2756
4310,08:17:00,08:17:00,32,10,0,0,19.6384
4310,08:22:00,08:22:00,31,11,0,0,21.7883
4310,08:26:00,08:26:00,38105,12,0,0,23.6290
4310,08:38:00,08:38:00,107,13,0,0,28.8843
4311,17:16:00,17:16:00,129,1,0,0,0.0000
4311,17:19:00,17:19:00,138,2,0,0,1.1646
4311,17:23:00,17:23:00,24,3,0,0,4.4979
4311,17:26:00,17:26:00,21,4,0,0,5.6089
4311,17:32:00,17:32:00,36,5,0,0,9.8504
4311,17:37:00,17:37:00,120,6,0,0,12.7905
4311,17:42:00,17:42:00,102,7,0,0,13.9350
4311,17:45:00,17:45:00,44,8,0,0,15.2019
4311,17:50:00,17:50:00,155,9,0,0,17.2756
4311,17:54:00,17:54:00,32,10,0,0,19.6384
4311,17:59:00,17:59:00,31,11,0,0,21.7883
4311,18:03:00,18:03:00,38105,12,0,0,23.6290
4311,18:15:00,18:15:00,107,13,0,0,28.8843
4312,11:45:00,11:45:00,129,1,0,0,0.0000
4312,11:48:00,11:48:00,138,2,0,0,1.1646
4312,11:52:00,11:52:00,24,3,0,0,4.4979
4312,11:55:00,11:55:00,21,4,0,0,5.6089
4312,12:02:00,12:02:00,36,5,0,0,9.8504
4312,12:08:00,12:08:00,120,6,0,0,12.7905
4312,12:13:00,12:13:00,102,7,0,0,13.9350
4312,12:18:00,12:18:00,44,8,0,0,15.2019
4312,12:25:00,12:25:00,155,9,0,0,17.2756
4312,12:29:00,12:29:00,32,10,0,0,19.6384
4312,12:34:00,12:34:00,31,11,0,0,21.7883
4312,12:38:00,12:38:00,38105,12,0,0,23.6290
4312,12:49:00,12:49:00,107,13,0,0,28.8843
4313,18:16:00,18:16:00,129,1,0,0,0.0000
4313,18:19:00,18:19:00,138,2,0,0,1.1646
4313,18:23:00,18:23:00,24,3,0,0,4.4979
4313,18:26:00,18:26:00,21,4,0,0,5.6089
4313,18:32:00,18:32:00,36,5,0,0,9.8504
4313,18:37:00,18:37:00,120,6,0,0,12.7905
4313,18:42:00,18:42:00,102,7,0,0,13.9350
4313,18:45:00,18:45:00,44,8,0,0,15.2019
4313,18:50:00,18:50:00,155,9,0,0,17.2756
4313,18:54:00,18:54:00,32,10,0,0,19.6384
4313,18:59:00,18:59:00,31,11,0,0,21.7883
4313,19:03:00,19:03:00,38105,12,0,0,23.6290
4313,19:15:00,19:15:00,107,13,0,0,28.8843
4314,13:45:00,13:45:00,129,1,0,0,0.0000
4314,13:48:00,13:48:00,138,2,0,0,1.1646
4314,13:52:00,13:52:00,24,3,0,0,4.4979
4314,13:55:00,13:55:00,21,4,0,0,5.6089
4314,14:02:00,14:02:00,36,5,0,0,9.8504
4314,14:08:00,14:08:00,120,6,0,0,12.7905
4314,14:13:00,14:13:00,102,7,0,0,13.9350
4314,14:18:00,14:18:00,44,8,0,0,15.2019
4314,14:25:00,14:25:00,155,9,0,0,17.2756
4314,14:29:00,14:29:00,32,10,0,0,19.6384
4314,14:34:00,14:34:00,31,11,0,0,21.7883
4314,14:38:00,14:38:00,38105,12,0,0,23.6290
4314,14:49:00,14:49:00,107,13,0,0,28.8843
4315,19:16:00,19:16:00,129,1,0,0,0.0000
4315,19:19:00,19:19:00,138,2,0,0,1.1646
4315,19:23:00,19:23:00,24,3,0,0,4.4979
4315,19:26:00,19:26:00,21,4,0,0,5.6089
4315,19:32:00,19:32:00,36,5,0,0,9.8504
4315,19:37:00,19:37:00,120,6,0,0,12.7905
4315,19:42:00,19:42:00,102,7,0,0,13.9350
4315,19:45:00,19:45:00,44,8,0,0,15.2019
4315,19:50:00,19:50:00,155,9,0,0,17.2756
4315,19:54:00,19:54:00,32,10,0,0,19.6384
4315,19:59:00,19:59:00,31,11,0,0,21.7883
4315,20:03:00,20:03:00,38105,12,0,0,23.6290
4315,20:15:00,20:15:00,107,13,0,0,28.8843
4316,10:45:00,10:45:00,129,1,0,0,0.0000
4316,10:48:00,10:48:00,138,2,0,0,1.1646
4316,10:52:00,10:52:00,24,3,0,0,4.4979
4316,10:55:00,10:55:00,21,4,0,0,5.6089
4316,11:02:00,11:02:00,36,5,0,0,9.8504
4316,11:08:00,11:08:00,120,6,0,0,12.7905
4316,11:13:00,11:13:00,102,7,0,0,13.9350
4316,11:18:00,11:18:00,44,8,0,0,15.2019
4316,11:25:00,11:25:00,155,9,0,0,17.2756
4316,11:29:00,11:29:00,32,10,0,0,19.6384
4316,11:34:00,11:34:00,31,11,0,0,21.7883
4316,11:38:00,11:38:00,38105,12,0,0,23.6290
4316,11:49:00,11:49:00,107,13,0,0,28.8843
4317,20:16:00,20:16:00,129,1,0,0,0.0000
4317,20:19:00,20:19:00,138,2,0,0,1.1646
4317,20:23:00,20:23:00,24,3,0,0,4.4979
4317,20:26:00,20:26:00,21,4,0,0,5.6089
4317,20:32:00,20:32:00,36,5,0,0,9.8504
4317,20:37:00,20:37:00,120,6,0,0,12.7905
4317,20:42:00,20:42:00,102,7,0,0,13.9350
4317,20:45:00,20:45:00,44,8,0,0,15.2019
4317,20:50:00,20:50:00,155,9,0,0,17.2756
4317,20:54:00,20:54:00,32,10,0,0,19.6384
4317,20:59:00,20:59:00,31,11,0,0,21.7883
4317,21:03:00,21:03:00,38105,12,0,0,23.6290
4317,21:15:00,21:15:00,107,13,0,0,28.8843
4318,14:45:00,14:45:00,129,1,0,0,0.0000
4318,14:48:00,14:48:00,138,2,0,0,1.1646
4318,14:52:00,14:52:00,24,3,0,0,4.4979
4318,14:55:00,14:55:00,21,4,0,0,5.6089
4318,15:02:00,15:02:00,36,5,0,0,9.8504
4318,15:08:00,15:08:00,120,6,0,0,12.7905
4318,15:13:00,15:13:00,102,7,0,0,13.9350
4318,15:18:00,15:18:00,44,8,0,0,15.2019
4318,15:25:00,15:25:00,155,9,0,0,17.2756
4318,15:29:00,15:29:00,32,10,0,0,19.6384
4318,15:34:00,15:34:00,31,11,0,0,21.7883
4318,15:38:00,15:38:00,38105,12,0,0,23.6290
4318,15:49:00,15:49:00,107,13,0,0,28.8843
4319,21:16:00,21:16:00,129,1,0,0,0.0000
4319,21:19:00,21:19:00,138,2,0,0,1.1646
4319,21:23:00,21:23:00,24,3,0,0,4.4979
4319,21:26:00,21:26:00,21,4,0,0,5.6089
4319,21:32:00,21:32:00,36,5,0,0,9.8504
4319,21:37:00,21:37:00,120,6,0,0,12.7905
4319,21:42:00,21:42:00,102,7,0,0,13.9350
4319,21:45:00,21:45:00,44,8,0,0,15.2019
4319,21:50:00,21:50:00,155,9,0,0,17.2756
4319,21:54:00,21:54:00,32,10,0,0,19.6384
4319,21:59:00,21:59:00,31,11,0,0,21.7883
4319,22:03:00,22:03:00,38105,12,0,0,23.6290
4319,22:15:00,22:15:00,107,13,0,0,28.8843
4320,17:32:00,17:32:00,129,1,0,0,0.0000
4320,17:35:00,17:35:00,138,2,0,0,1.1646
4320,17:40:00,17:40:00,24,3,0,0,4.4979
4320,17:43:00,17:43:00,21,4,0,0,5.6089
4320,17:48:00,17:48:00,36,5,0,0,9.8504
4320,17:53:00,17:53:00,120,6,0,0,12.7905
4320,17:58:00,17:58:00,102,7,0,0,13.9350
4320,18:01:00,18:01:00,44,8,0,0,15.2019
4320,18:06:00,18:06:00,155,9,0,0,17.2756
4320,18:10:00,18:10:00,32,10,0,0,19.6384
4320,18:16:00,18:16:00,31,11,0,0,21.7883
4320,18:19:00,18:19:00,38105,12,0,0,23.6290
4320,18:33:00,18:33:00,107,13,0,0,28.8843
4321,22:16:00,22:16:00,129,1,0,0,0.0000
4321,22:19:00,22:19:00,138,2,0,0,1.1646
4321,22:23:00,22:23:00,24,3,0,0,4.4979
4321,22:26:00,22:26:00,21,4,0,0,5.6089
4321,22:32:00,22:32:00,36,5,0,0,9.8504
4321,22:37:00,22:37:00,120,6,0,0,12.7905
4321,22:42:00,22:42:00,102,7,0,0,13.9350
4321,22:45:00,22:45:00,44,8,0,0,15.2019
4321,22:50:00,22:50:00,155,9,0,0,17.2756
4321,22:54:00,22:54:00,32,10,0,0,19.6384
4321,22:59:00,22:59:00,31,11,0,0,21.7883
4321,23:03:00,23:03:00,38105,12,0,0,23.6290
